Date,Open,High,Low,Close,Volume,Daily_Return,Price_Range,MA_7,MA_21,Volatility
2015-05-01,21.19099998474121,21.281999588012695,20.799999237060547,21.14349937438965,71316000,0.0025842226123322654,0.48200035095214844,21.264142717633927,19.83590471176874,0.03379487103299567
2015-05-04,21.239999771118164,21.488500595092773,21.121000289916992,21.152000427246094,45408000,0.0004020646112508075,0.36750030517578125,21.500214168003627,19.956833339872816,0.03382315683989601
2015-05-05,21.142499923706055,21.375499725341797,21.051000595092773,21.059499740600586,57128000,-0.004373141299976346,0.32449913024902344,21.32942853655134,20.061952409290132,0.033873037672584906
2015-05-06,21.071500778198242,21.13599967956543,20.727500915527344,20.954999923706055,51050000,-0.004962122471174668,0.40849876403808594,21.190428597586497,20.16835712251209,0.03383791833232165
2015-05-07,21.207500457763672,21.424999237060547,21.142499923706055,21.3439998626709,55322000,0.018563585797238602,0.2824993133544922,21.173071452549525,20.27711904616583,0.03384579839607369
2015-05-08,21.537500381469727,21.760000228881836,21.508499145507812,21.684499740600586,58176000,0.015952955402946722,0.25150108337402344,21.203928538731166,20.39652379353841,0.03391677419836733
2015-05-11,21.625499725341797,21.950000762939453,21.568500518798828,21.642499923706055,47874000,-0.0019368589267426684,0.381500244140625,21.28299985613142,20.516047613961355,0.03391195699755458
2015-05-12,21.554000854492188,21.662500381469727,21.335500717163086,21.551000595092773,38956000,-0.004227761531053864,0.3269996643066406,21.341214316231863,20.631904783703032,0.03395698640263262
2015-05-13,21.499000549316406,21.67650032043457,21.290000915527344,21.3435001373291,39926000,-0.00962834448674832,0.38649940490722656,21.368571417672293,20.731333323887416,0.034131140113079064
2015-05-14,21.47249984741211,21.649999618530273,21.350500106811523,21.61400032043457,37770000,0.012673656212196072,0.29949951171875,21.447785786220006,20.84759521484375,0.03408996706623274
2015-05-15,21.399999618530273,21.520000457763672,21.21500015258789,21.299999237060547,84806000,-0.014527670894737499,0.30500030517578125,21.497071402413503,20.94273803347633,0.034388931436429584
2015-05-18,21.299999237060547,21.363500595092773,21.072999954223633,21.261999130249023,47804000,-0.0017840426372131013,0.2905006408691406,21.48535701206752,21.061023712158203,0.03363214249745173
2015-05-19,21.243499755859375,21.41200065612793,21.0314998626709,21.085500717163086,49284000,-0.008301120322916189,0.38050079345703125,21.39978572300502,21.13769040788923,0.03301368803415021
2015-05-20,21.030000686645508,21.354999542236328,20.917999267578125,21.19300079345703,43924000,0.005098293739187465,0.4370002746582031,21.335571561540878,21.215499968755815,0.0330141835409471
2015-05-21,21.399999618530273,21.844999313354492,21.399999618530273,21.581499099731445,82428000,0.01833144395456987,0.44499969482421875,21.339928490774973,21.315095174880256,0.03309924475809732
2015-05-22,21.577499389648438,21.621999740600586,21.38050079345703,21.381500244140625,40412000,-0.009267143800650524,0.2414989471435547,21.34535707746233,21.404714221046085,0.03323904159407058
2015-05-26,21.309999465942383,21.350000381469727,21.100000381469727,21.273500442504883,44884000,-0.005051086238223035,0.25,21.296714237758092,21.357976186843146,0.011320810880582595
2015-05-27,21.372499465942383,21.592500686645508,21.250499725341797,21.570999145507812,44622000,0.013984473491185367,0.34200096130371094,21.335428510393417,21.34097617013114,0.011452695548297835
2015-05-28,21.48550033569336,21.5674991607666,21.273500442504883,21.328500747680664,38248000,-0.01124187137514443,0.29399871826171875,21.344928741455078,21.33445240202404,0.010757197055213129
2015-05-29,21.361499786376953,21.625,21.361499786376953,21.46150016784668,60322000,0.006235760391197553,0.2635002136230469,21.398642948695592,21.334119070143927,0.010850087658469367
2015-06-01,21.520000457763672,21.658000946044922,21.309999465942383,21.54599952697754,45066000,0.003937253149593589,0.34800148010253906,21.44907133919852,21.355880918956938,0.010083451150908947
2015-06-02,21.50349998474121,21.661500930786133,21.3125,21.54949951171875,33378000,0.00016244244026974997,0.3490009307861328,21.444499969482422,21.375214258829754,0.010079110890485991
2015-06-03,21.719999313354492,21.91950035095215,21.637500762939453,21.829500198364258,54558000,0.012993373070833591,0.2819995880126953,21.508499962942942,21.40747615269252,0.010413581784680968
2015-06-04,21.719999313354492,21.83799934387207,21.46299934387207,21.538999557495117,50216000,-0.013307709211359264,0.375,21.546428407941544,21.430309477306547,0.010841564018151513
2015-06-05,21.482999801635742,21.540000915527344,21.325000762939453,21.34749984741211,38158000,-0.008890835879903691,0.21500015258789062,21.51449993678502,21.44899994986398,0.010984867442569142
2015-06-08,21.2810001373291,21.34000015258789,21.071500778198242,21.174999237060547,43450000,-0.008080600144492966,0.26849937438964844,21.492571149553573,21.44095230102539,0.010369171623076878
2015-06-09,21.148000717163086,21.374500274658203,20.957000732421875,21.27400016784668,45774000,0.00467536880062136,0.4174995422363281,21.465785435267858,21.421404702322825,0.009757857742487193
2015-06-10,21.322999954223633,21.610000610351562,21.283000946044922,21.53849983215332,43446000,0.012433000950446749,0.3269996643066406,21.46471405029297,21.416452317010787,0.01017387403703562
2015-06-11,21.614500045776367,21.944499969482422,21.57349967956543,21.648500442504883,58450000,0.0051071621147611435,0.3710002899169922,21.478857040405273,21.421095166887557,0.010192097871531695
2015-06-12,21.5625,21.618000030517578,21.413000106811523,21.496000289916992,41088000,-0.007044374874504933,0.2049999237060547,21.43121419634138,21.42835707891555,0.010081694243558141
2015-06-15,21.382999420166016,21.40250015258789,21.131999969482422,21.183500289916992,41020000,-0.014537588192468642,0.27050018310546875,21.380428586687362,21.40785707746233,0.010171911602919362
2015-06-16,21.207500457763672,21.398500442504883,21.133499145507812,21.363000869750977,45928000,0.008473603388360784,0.2650012969970703,21.382643018450057,21.410857155209495,0.009865844767263078
2015-06-17,21.417999267578125,21.5674991607666,21.237499237060547,21.390499114990234,43718000,0.0012871901942481667,0.3299999237060547,21.413428715297155,21.416976202101935,0.009857926895916403
2015-06-18,21.514999389648438,21.986499786376953,21.470500946044922,21.969499588012695,67568000,0.02706811420855093,0.5159988403320312,21.51278577532087,21.459071386428107,0.011234341436918434
2015-06-19,22.01300048828125,22.249500274658203,21.66200065612793,21.746000289916992,89902000,-0.010173162897968435,0.5874996185302734,21.542428697858536,21.48540469578334,0.011515689609556623
2015-06-22,21.850000381469727,21.961999893188477,21.708999633789062,21.81450080871582,36472000,0.0031500284137579992,0.25300025939941406,21.566143035888672,21.49650001525879,0.010849661236594088
2015-06-23,21.779499053955078,22.351999282836914,21.684499740600586,22.29949951171875,64900000,0.022232858191701288,0.6674995422363281,21.68092863900321,21.54021426609584,0.011575259837024135
2015-06-24,22.24850082397461,22.32349967956543,22.011499404907227,22.04199981689453,52416000,-0.011547330678381318,0.3120002746582031,21.803571428571427,21.57680947440011,0.011858351557162647
2015-06-25,21.903499603271484,22.173500061035156,21.819499969482422,22.0049991607666,44750000,-0.0016786433370519216,0.3540000915527344,21.89528547014509,21.597476141793386,0.01153917263514055
2015-06-26,22.08799934387207,22.17449951171875,21.753000259399414,21.905000686645508,52490000,-0.004544352553277231,0.42149925231933594,21.96878569466727,21.624928519839333,0.011273039642347377
2015-06-29,21.749000549316406,21.850000381469727,21.450000762939453,21.493000030517578,55064000,-0.018808520575811172,0.39999961853027344,21.900714329310826,21.62642851329985,0.012027688828114592
2015-06-30,21.709999084472656,21.778499603271484,21.523000717163086,21.704500198364258,51938000,0.009840420953164841,0.25549888610839844,21.894785744803293,21.633976164318266,0.012188814552480826
2015-07-01,21.967500686645508,22.0,21.77899932861328,21.86949920654297,39742000,0.007602064395435759,0.22100067138671875,21.9026426587786,21.649214245024183,0.012288675416056579
2015-07-02,21.850000381469727,21.90999984741211,21.673999786376953,21.885499954223633,26868000,0.0007316467345479527,0.23600006103515625,21.843499864850724,21.651880900065105,0.011966109373778958
2015-07-06,21.761499404907227,21.986499786376953,21.676000595092773,21.802000045776367,38064000,-0.0038153073323394793,0.3104991912841797,21.809214183262416,21.664404732840403,0.011604569266400544
2015-07-07,21.784000396728516,21.886499404907227,21.278499603271484,21.836000442504883,69084000,0.0015595081486619033,0.6079998016357422,21.785071509225027,21.687666665940057,0.011397561601480003
2015-07-08,21.717500686645508,21.79949951171875,21.441499710083008,21.485000610351562,47662000,-0.016074364583272382,0.3579998016357422,21.725071498325892,21.702428636096773,0.011845576038718079
2015-07-09,21.7450008392334,21.93600082397461,21.707500457763672,21.719499588012695,45428000,0.0109145436816116,0.2285003662109375,21.757428577968053,21.723642894199916,0.01202559327633799
2015-07-10,22.024499893188477,22.236000061035156,21.950000762939453,22.175500869750977,48020000,0.020995017858972842,0.2859992980957031,21.824714388166154,21.753976276942662,0.012563707429081541
2015-07-13,22.414499282836914,22.89349937438965,22.37700080871582,22.778499603271484,79136000,0.027192113362501047,0.5164985656738281,21.9545715876988,21.80778576078869,0.013752061043530254
2015-07-14,23.115999221801758,23.479999542236328,22.908000946044922,23.278499603271484,94724000,0.021950523902293684,0.5719985961914062,22.15357153756278,21.89266668047224,0.014192752895443686
2015-07-15,23.152000427246094,23.235000610351562,23.010000228881836,23.059499740600586,59748000,-0.00940781692992454,0.22500038146972656,22.333214351109095,21.981999987647647,0.013900764075644462
2015-07-16,23.274999618530273,23.79400062561035,23.239999771118164,23.77400016784668,81912000,0.030985079263800452,0.5540008544921875,22.610071454729354,22.09680947803316,0.015070424379785292
2015-07-17,23.885000228881836,24.270999908447266,23.862499237060547,24.15049934387207,98644000,0.01583659347889599,0.40850067138671875,22.990856988089426,22.228238060360862,0.015214698295253121
2015-07-20,24.62849998474121,24.65999984741211,24.270000457763672,24.405000686645508,95050000,0.01053813998417441,0.3899993896484375,23.374500002179825,22.344214303152903,0.014474675048649455
2015-07-21,24.395000457763672,24.444000244140625,24.127500534057617,24.399999618530273,63636000,-0.0002049198104703276,0.3164997100830078,23.692285537719727,22.47059522356306,0.014106922897766693
2015-07-22,24.29949951171875,24.625,24.2450008392334,24.41349983215332,62298000,0.0005532874522176101,0.37999916076660156,23.92585699898856,22.594357081821986,0.014140745300417996
2015-07-23,24.58300018310547,24.58300018310547,23.78499984741211,24.108999252319336,187488000,-0.01247263120517228,0.7980003356933594,24.044499805995397,22.6805237361363,0.014111587571347398
2015-07-24,28.949499130249023,29.028499603271484,26.467500686645508,26.47100067138672,438188000,0.09797177370770194,2.5609989166259766,24.531857081821986,22.891428538731166,0.024536460539363657
2015-07-27,26.387500762939453,27.247499465942383,26.329999923706055,26.570499420166016,149820000,0.003758783055256787,0.9174995422363281,24.931356975010463,23.10883331298828,0.024446311611331182
2015-07-28,26.799999237060547,26.819499969482422,26.1560001373291,26.30150032043457,105462000,-0.010123976048688199,0.6634998321533203,25.238642828805105,23.31819043840681,0.024633797771453136
2015-07-29,26.54599952697754,26.648500442504883,26.250999450683594,26.450000762939453,75052000,0.005646082569271016,0.39750099182128906,25.530785696847097,23.55423809233166,0.02381671854407166
2015-07-30,26.38249969482422,26.959999084472656,26.214500427246094,26.83799934387207,74862000,0.014669133071491647,0.7454986572265625,25.879071371895925,23.798690432593936,0.023836482483367095
2015-07-31,26.954500198364258,27.142000198364258,26.72599983215332,26.8075008392334,60512000,-0.0011363926292679016,0.4160003662109375,26.22107151576451,24.033833367483957,0.02396405528885677
2015-08-03,26.872499465942383,27.02199935913086,26.468000411987305,26.75149917602539,60284000,-0.0020890296168917244,0.5539989471435547,26.598571504865372,24.265547616141184,0.024026444040708195
2015-08-04,26.484500885009766,26.84749984741211,26.45800018310547,26.594999313354492,58692000,-0.0058501342912083976,0.3894996643066406,26.616285596575057,24.493785676502046,0.024088413666002766
2015-08-05,26.940000534057617,26.957000732421875,26.70599937438965,26.850500106811523,57788000,0.00960709908079349,0.25100135803222656,26.65628569466727,24.73257137480236,0.02401513290363923
2015-08-06,26.96500015258789,27.136999130249023,26.375999450683594,26.472999572753906,76410000,-0.014059348338240185,0.7609996795654297,26.68078558785575,24.97009513491676,0.023908882418429037
2015-08-07,26.45800018310547,26.472999572753906,25.910499572753906,26.131000518798828,79384000,-0.01291878742396324,0.5625,26.63521412440709,25.180166607811337,0.02443568049373998
2015-08-10,26.426000595092773,26.61400032043457,26.149999618530273,26.200000762939453,52318000,0.002640551175642436,0.4640007019042969,26.544071469988143,25.371809459867933,0.02431752023607658
2015-08-11,26.1825008392334,26.448999404907227,26.100000381469727,26.37299919128418,53532000,0.006602993255993894,0.3489990234375,26.481999805995397,25.542976106916154,0.023927220024665935
2015-08-12,26.1875,26.375,25.652999877929688,26.295499801635742,79246000,-0.0029385884057528955,0.7220001220703125,26.416857038225448,25.686642783028738,0.023779220042314732
2015-08-13,26.368499755859375,26.732999801635742,26.274499893188477,26.482999801635742,57904000,0.00713049766745022,0.4584999084472656,26.40085710797991,25.849666595458984,0.023513130587912493
2015-08-14,26.412500381469727,26.70549964904785,26.412500381469727,26.576000213623047,39896000,0.0035117023254125357,0.292999267578125,26.361642837524414,25.983095169067383,0.022859157023272868
2015-08-17,26.56450080871582,26.937000274658203,26.356000900268555,26.76099967956543,51634000,0.006961147819661395,0.5809993743896484,26.40278570992606,26.107404708862305,0.022741318380127006
2015-08-18,26.75200080871582,26.97450065612793,26.649999618530273,26.750999450683594,41426000,-0.0003736866709606046,0.32450103759765625,26.491356985909597,26.219118935721262,0.022736307907822603
2015-08-19,26.687000274658203,26.862499237060547,26.450000762939453,26.645999908447266,46480000,-0.0039250698812168805,0.41249847412109375,26.555071149553573,26.326071330479213,0.022790157585938668
2015-08-20,26.519500732421875,26.662500381469727,25.78849983215332,25.788999557495117,88160000,-0.03216243916147665,0.8740005493164062,26.471642630440847,26.391571317400253,0.024146695112310056
2015-08-21,25.368000030517578,25.616500854492188,24.723499298095703,24.723499298095703,134130000,-0.041316075756406945,0.8930015563964844,26.24707112993513,26.420833224341983,0.025825518233544034
2015-08-24,23.179000854492188,23.82900047302246,22.549999237060547,23.168500900268555,201952000,-0.06289556260132323,1.279001235961914,25.773571286882675,26.263571330479213,0.018639287551289126
2015-08-25,24.374500274658203,24.472000122070312,23.3125,23.318500518798828,113586000,0.006474291072001703,1.1595001220703125,25.30821418762207,26.108714239937918,0.01872074670333849
2015-08-26,24.201000213623047,25.18600082397461,23.937999725341797,25.03849983215332,127172000,0.07376114566062553,1.2480010986328125,25.062142780848912,26.048571359543573,0.02551806957063756
2015-08-27,25.68549919128418,26.13450050354004,25.363000869750977,25.918500900268555,122290000,0.03514591824647484,0.7714996337890625,24.943214416503906,26.02326184227353,0.02674435430171818
2015-08-28,25.875,26.075000762939453,25.652000427246094,25.90049934387207,54934000,-0.0006945446600384875,0.4230003356933594,24.836714335850306,25.978618985130673,0.02651415829786798
2015-08-31,25.82200050354004,25.970500946044922,25.453500747680664,25.644500732421875,60046000,-0.009883925713222386,0.5170001983642578,24.81607164655413,25.92323802766346,0.02657913191491421
2015-09-01,24.957000732421875,25.5,24.671499252319336,24.82699966430664,77290000,-0.03187822124693118,0.8285007476806641,24.83085741315569,25.83159519377209,0.027379611374080477
2015-09-02,25.254499435424805,25.542999267578125,24.88599967956543,25.52750015258789,74142000,0.028215269575580182,0.6569995880126953,25.167857306344168,25.78076190040225,0.028210855965114818
2015-09-03,25.725000381469727,25.79199981689453,25.12849998474121,25.236000061035156,62994000,-0.011419061396937602,0.6634998321533203,25.44178581237793,25.703880945841473,0.028167375336421684
2015-09-04,24.88249969482422,25.142499923706055,24.781999588012695,24.950000762939453,53850000,-0.011332988484862638,0.3605003356933594,25.42914308820452,25.631357192993164,0.028118023582051007
2015-09-08,25.434499740600586,25.917499542236328,25.425500869750977,25.87700080871582,76214000,0.03715430931582686,0.49199867248535156,25.423214503696986,25.619261968703498,0.02928415762367055
2015-09-09,26.200000762939453,26.497499465942383,25.753000259399414,25.844499588012695,87414000,-0.0012559887037673079,0.7444992065429688,25.41521453857422,25.602333341326034,0.02927854687494955
2015-09-10,25.75749969482422,26.306499481201172,25.73900032043457,26.11199951171875,51520000,0.010350361894030602,0.5674991607666016,25.48200007847377,25.58990478515625,0.029333730412238888
2015-09-11,26.053499221801758,26.472000122070312,26.030500411987305,26.472000122070312,64558000,0.013786788338058908,0.4414997100830078,25.71700014386858,25.598309562319802,0.029478516607981797
2015-09-14,26.472000122070312,26.622499465942383,25.929000854492188,26.069000244140625,62604000,-0.01522362783587694,0.6934986114501953,25.794357299804688,25.578595297677175,0.029639050207684228
2015-09-15,26.162500381469727,26.395999908447266,25.860000610351562,26.118499755859375,57318000,0.001898788264036888,0.5359992980957031,25.920428684779576,25.55680956159319,0.029630676748692037
2015-09-16,26.099000930786133,26.415000915527344,25.926000595092773,26.36949920654297,45056000,0.009610025576882064,0.4890003204345703,26.123214176722936,25.538166681925457,0.029669238162360476
2015-09-17,26.349000930786133,27.348499298095703,26.328500747680664,26.943500518798828,83390000,0.02176762280390343,1.019998550415039,26.275571278163365,25.547333399454754,0.030056776158364776
2015-09-18,26.731000900268555,27.312000274658203,26.5674991607666,27.01300048828125,123202000,0.002579470675457829,0.7445011138916016,26.44249997820173,25.564809617542085,0.030039480106362152
2015-09-21,27.21649932861328,27.48900032043457,26.97949981689453,27.41950035095215,65666000,0.015048304717102612,0.5095005035400391,26.62928581237793,25.642452512468612,0.02918160221790178
2015-09-22,26.98550033569336,27.177499771118164,26.632999420166016,26.920000076293945,76834000,-0.0182169721645149,0.5445003509521484,26.69328580583845,25.747047787620907,0.0278181532443297
